PID,DEPT,GRAYEAR,YEAR,TERM,DIV,SUBJ,SCORE_NUM,SCORE_STR,EMP,MM_all_subj,MM_per_subj
20591,회계학전공,202302,2021,20,전선,회사법,4.0,A0,0,0.8571,0.8
20592,회계학전공,202302,2022,10,전선,비영리회계,3.5,B+,0,0.7143,0.0
20593,광고홍보학과,202302,2017,10,전필,PR론,3.5,B+,0,0.7143,0.5
20594,광고홍보학과,202302,2017,10,전필,광고론,4.5,A+,0,1.0,1.0
20595,광고홍보학과,202302,2017,20,전선,PR글쓰기,3.5,B+,0,0.7143,1.0
20596,광고홍보학과,202302,2017,20,전선,광고아이디어발상,2.5,C+,0,0.4286,0.3333
20597,광고홍보학과,202302,2020,10,전선,대중문화와콘텐츠,4.0,A0,0,0.8571,1.0
20598,광고홍보학과,202302,2020,10,전선,사례로본PR경영,4.5,A+,0,1.0,1.0
20599,광고홍보학과,202302,2020,10,전선,학제적·융합적공생학으로이해하는광고,4.5,A+,0,1.0,1.0
20600,광고홍보학과,202302,2020,20,전선,PR콘텐츠기획,4.5,A+,0,1.0,1.0
20601,광고홍보학과,202302,2020,20,전선,글로벌광고사례연구,2.5,C+,0,0.4286,0.0
20602,광고홍보학과,202302,2020,20,전선,소비자심리의이해,4.0,A0,0,0.8571,1.0
20603,광고홍보학과,202302,2021,10,전선,광고전략과기획의이해,4.0,A0,0,0.8571,0.75
20604,광고홍보학과,202302,2021,10,전선,광고카피쓰기,4.5,A+,0,1.0,1.0
20605,광고홍보학과,202302,2021,10,전선,광고홍보조사,4.5,A+,0,1.0,1.0
20606,광고홍보학과,202302,2021,10,전선,위기관리의이해,4.5,A+,0,1.0,1.0
20607,광고홍보학과,202302,2021,20,전선,광고기획서작성실무,4.5,A+,0,1.0,1.0
20608,광고홍보학과,202302,2021,20,전선,설득의기술,4.5,A+,0,1.0,1.0
20609,광고홍보학과,202302,2021,20,전선,소비자행동심리,4.5,A+,0,1.0,1.0
20610,광고홍보학과,202302,2021,20,전선,지역문화콘텐츠,4.5,A+,0,1.0,1.0
20611,광고홍보학과,202302,2022,10,전선,광고와문화,4.5,A+,0,1.0,1.0
20612,광고홍보학과,202302,2022,10,전선,광고이벤트인턴쉽,4.5,A+,0,1.0,1.0
20613,광고홍보학과,202302,2022,10,전선,광고홍보의취업전략,4.5,A+,0,1.0,1.0
20614,광고홍보학과,202302,2017,10,전필,PR론,2.5,C+,0,0.4286,0.0
20615,광고홍보학과,202302,2017,10,전필,광고론,1.5,D+,0,0.1429,0.0
20616,광고홍보학과,202302,2017,20,전선,PR글쓰기,2.5,C+,0,0.4286,0.3333
20617,광고홍보학과,202302,2017,20,전선,광고아이디어발상,3.5,B+,0,0.7143,0.6667
20618,광고홍보학과,202302,2018,10,전선,광고디자인,2.0,C0,0,0.2857,1.0
20619,광고홍보학과,202302,2018,10,전선,기업PR,2.0,C0,0,0.2857,0.0
20620,광고홍보학과,202302,2018,10,전필,광고제작론,2.0,C0,0,0.2857,0.2857
20621,광고홍보학과,202302,2018,10,전필,마케팅론,1.5,D+,0,0.1429,0.0
20622,광고홍보학과,202302,2018,20,전선,광고사진,1.0,D0,0,0.0,0.0
20623,광고홍보학과,202302,2018,20,전선,광고전략,2.0,C0,0,0.2857,0.0
20624,광고홍보학과,202302,2018,20,전선,디지털PR,2.0,C0,0,0.2857,0.0
20625,광고홍보학과,202302,2018,20,전선,설득전략과광고효과,2.0,C0,0,0.2857,0.0
20626,광고홍보학과,202302,2019,10,전선,광고기획서작성,3.0,B0,0,0.5714,1.0
20627,광고홍보학과,202302,2019,10,전선,광고홍보조사,2.5,C+,0,0.4286,0.0
20628,광고홍보학과,202302,2019,10,전선,카피작성,2.0,C0,0,0.2857,1.0
20629,광고홍보학과,202302,2019,10,전필,방송광고제작,2.5,C+,0,0.4286,1.0
20630,광고홍보학과,202302,2021,20,전선,설득의기술,2.0,C0,0,0.2857,0.0
20631,광고홍보학과,202302,2021,20,전선,소비자행동심리,2.5,C+,0,0.4286,0.0
20632,광고홍보학과,202302,2022,10,전선,광고와문화,4.0,A0,0,0.8571,0.8
20633,광고홍보학과,202302,2022,10,전선,광고전략과기획의이해,4.0,A0,0,0.8571,0.75
20634,광고홍보학과,202302,2022,20,전선,광고홍보의취업실무,3.0,B0,0,0.5714,0.5
