PID,DEPT,YEAR,TERM,DIV,SUBJ,SCORE_NUM,SCORE_STR,EMP,MM_all_subj,MM_per_subj
14856,정보보호학과,2021,21,전공,제어시스템보안,4.5,A+,1,1.0,1.0
14857,정보보호학과,2021,21,전공,컴퓨터네트워크,4.5,A+,1,1.0,1.0
14858,정보보호학과,2022,11,전공,기업가정신,4.0,A0,1,0.8571,0.6667
14859,정보보호학과,2022,11,전공,웹서비스보안,4.5,A+,1,1.0,1.0
14860,정보보호학과,2022,11,전공,침입차단및탐지,4.5,A+,1,1.0,1.0
14861,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,3.0,B0,0,0.5714,0.4
14862,정보보호학과,2018,11,전공,객체지향프로그래밍1,4.0,A0,0,0.8571,0.8
14863,정보보호학과,2018,11,전공,어셈블리언어,3.0,B0,0,0.5714,0.5714
14864,정보보호학과,2018,11,전공,자료구조,2.5,C+,0,0.4286,0.2
14865,정보보호학과,2018,11,전공,정수론,3.5,B+,0,0.7143,0.7143
14866,정보보호학과,2020,21,전공,객체지향프로그래밍2,4.0,A0,0,0.8571,0.8571
14867,정보보호학과,2020,21,전공,윈도우프로그래밍,3.5,B+,0,0.7143,0.3333
14868,정보보호학과,2020,21,전공,컴퓨터네트워크,4.5,A+,0,1.0,1.0
14869,정보보호학과,2021,11,전공,네트워크프로그래밍,4.5,A+,0,1.0,1.0
14870,정보보호학과,2021,11,전공,운영체제보안,4.0,A0,0,0.8571,0.8
14871,정보보호학과,2021,11,전공,인터넷보안,4.5,A+,0,1.0,1.0
14872,정보보호학과,2021,11,전공,전공영어1,4.0,A0,0,0.8571,0.75
14873,정보보호학과,2021,21,전공,악성코드분석,4.5,A+,0,1.0,1.0
14874,정보보호학과,2021,21,전공,전공영어기초,4.5,A+,0,1.0,1.0
14875,정보보호학과,2021,21,전공,정보이론,4.5,A+,0,1.0,1.0
14876,정보보호학과,2021,21,전공,제어시스템보안,4.5,A+,0,1.0,1.0
14877,정보보호학과,2022,11,전공,기업가정신,4.5,A+,0,1.0,1.0
14878,정보보호학과,2022,11,전공,웹서비스보안,4.5,A+,0,1.0,1.0
14879,정보보호학과,2022,11,전공,침입차단및탐지,4.5,A+,0,1.0,1.0
14880,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,2.5,C+,1,0.4286,0.2
14881,정보보호학과,2018,11,전공,객체지향프로그래밍1,2.5,C+,1,0.4286,0.2
14882,정보보호학과,2018,11,전공,시스템프로그래밍,2.5,C+,1,0.4286,0.2
14883,정보보호학과,2018,11,전공,어셈블리언어,3.0,B0,1,0.5714,0.5714
14884,정보보호학과,2018,11,전공,자료구조,3.5,B+,1,0.7143,0.6
14885,정보보호학과,2018,11,전공,정수론,2.0,C0,1,0.2857,0.2857
14886,정보보호학과,2018,21,전공,객체지향프로그래밍2,1.0,D0,1,0.0,0.0
14887,정보보호학과,2018,21,전공,데이터베이스보안,2.5,C+,1,0.4286,0.2
14888,정보보호학과,2019,11,전공,암호학2,2.5,C+,1,0.4286,1.0
14889,정보보호학과,2019,11,전공,운영체제보안,2.0,C0,1,0.2857,0.0
14890,정보보호학과,2019,11,전공,인터넷보안,2.5,C+,1,0.4286,0.2
14891,정보보호학과,2019,11,전공,전공영어1,2.5,C+,1,0.4286,0.0
14892,정보보호학과,2019,21,전공,악성코드분석,2.5,C+,1,0.4286,0.0
14893,정보보호학과,2019,21,전공,전공영어2,3.5,B+,1,0.7143,0.3333
14894,정보보호학과,2019,21,전공,정보이론,1.5,D+,1,0.1429,0.0
14895,정보보호학과,2019,21,전공,제어시스템보안,3.5,B+,1,0.7143,0.5
14896,정보보호학과,2022,11,전공,기업가정신,3.5,B+,1,0.7143,0.3333
14897,정보보호학과,2022,11,전공,웹서비스보안,3.5,B+,1,0.7143,0.6667
14898,정보보호학과,2022,11,전공,전공영어응용,4.5,A+,1,1.0,1.0
14899,정보보호학과,2022,11,전공,컨텐츠보안,4.5,A+,1,1.0,1.0
14900,정보보호학과,2022,21,전공,임베디드융합보안,3.5,B+,1,0.7143,0.5
14901,정보보호학과,2022,21,전공,정보보호평가관리인증,4.5,A+,1,1.0,1.0
14902,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,2.5,C+,1,0.4286,0.2
14903,정보보호학과,2018,11,전공,객체지향프로그래밍1,2.0,C0,1,0.2857,0.0
14904,정보보호학과,2018,11,전공,자료구조,2.5,C+,1,0.4286,0.2
14905,정보보호학과,2018,11,전공,정수론,2.5,C+,1,0.4286,0.4286
14906,정보보호학과,2020,11,전공,네트워크프로그래밍,3.5,B+,1,0.7143,0.3333
14907,정보보호학과,2020,11,전공,시스템프로그래밍,3.5,B+,1,0.7143,0.6
14908,정보보호학과,2020,11,전공,운영체제보안,3.5,B+,1,0.7143,0.6
14909,정보보호학과,2020,11,전공,전공영어1,3.5,B+,1,0.7143,0.5
14910,정보보호학과,2020,11,전공,취약점분석기술,3.0,B0,1,0.5714,0.5
14911,정보보호학과,2020,21,전공,객체지향프로그래밍2,3.5,B+,1,0.7143,0.7143
14912,정보보호학과,2020,21,전공,데이터베이스보안,3.5,B+,1,0.7143,0.6
14913,정보보호학과,2020,21,전공,제어시스템보안,4.5,A+,1,1.0,1.0
14914,정보보호학과,2020,21,전공,컴퓨터네트워크,3.5,B+,1,0.7143,0.6
14915,정보보호학과,2021,11,전공,사이버테러대응기술,4.5,A+,1,1.0,1.0
14916,정보보호학과,2021,11,전공,어셈블리언어,3.5,B+,1,0.7143,0.7143
14917,정보보호학과,2021,11,전공,인터넷보안,3.5,B+,1,0.7143,0.6
14918,정보보호학과,2021,21,전공,전공영어기초,2.5,C+,1,0.4286,0.0
14919,정보보호학과,2021,21,전공,정보보호평가관리인증,3.5,B+,1,0.7143,0.5
14920,정보보호학과,2021,21,전공,정보이론,2.0,C0,1,0.2857,0.1667
14921,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,2.5,C+,1,0.4286,0.2
14922,정보보호학과,2018,11,전공,시스템프로그래밍,4.0,A0,1,0.8571,0.8
14923,정보보호학과,2018,11,전공,어셈블리언어,4.0,A0,1,0.8571,0.8571
14924,정보보호학과,2018,11,전공,자료구조,3.0,B0,1,0.5714,0.4
14925,정보보호학과,2018,11,전공,정수론,1.0,D0,1,0.0,0.0
14926,정보보호학과,2018,21,전공,데이터베이스보안,2.5,C+,1,0.4286,0.2
14927,정보보호학과,2018,21,전공,컴퓨터네트워크,3.5,B+,1,0.7143,0.6
14928,정보보호학과,2021,11,전공,네트워크프로그래밍,3.5,B+,1,0.7143,0.3333
14929,정보보호학과,2021,11,전공,사이버테러대응기술,4.0,A0,1,0.8571,0.75
14930,정보보호학과,2021,11,전공,운영체제보안,4.5,A+,1,1.0,1.0
14931,정보보호학과,2021,11,전공,인터넷보안,3.5,B+,1,0.7143,0.6
14932,정보보호학과,2021,11,전공,전공영어1,3.0,B0,1,0.5714,0.25
14933,정보보호학과,2021,21,전공,악성코드분석,4.5,A+,1,1.0,1.0
14934,정보보호학과,2021,21,전공,전공영어기초,3.5,B+,1,0.7143,0.5
14935,정보보호학과,2021,21,전공,제어시스템보안,3.5,B+,1,0.7143,0.5
14936,정보보호학과,2022,11,전공,웹서비스보안,4.0,A0,1,0.8571,0.8333
14937,정보보호학과,2022,11,전공,침입차단및탐지,3.5,B+,1,0.7143,0.0
14938,정보보호학과,2022,11,전공,컨텐츠보안,3.5,B+,1,0.7143,0.6667
14939,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,2.5,C+,1,0.4286,0.2
14940,정보보호학과,2018,11,전공,네트워크프로그래밍,3.5,B+,1,0.7143,0.3333
14941,정보보호학과,2018,11,전공,어셈블리언어,3.5,B+,1,0.7143,0.7143
14942,정보보호학과,2018,11,전공,자료구조,4.5,A+,1,1.0,1.0
14943,정보보호학과,2018,11,전공,정수론,2.0,C0,1,0.2857,0.2857
14944,정보보호학과,2018,11,전공,취약점분석기술,4.0,A0,1,0.8571,0.8333
14945,정보보호학과,2018,21,전공,데이터베이스보안,3.5,B+,1,0.7143,0.6
14946,정보보호학과,2018,21,전공,윈도우프로그래밍,4.5,A+,1,1.0,1.0
14947,정보보호학과,2018,21,전공,컴퓨터네트워크,3.5,B+,1,0.7143,0.6
14948,정보보호학과,2019,11,전공,객체지향프로그래밍1,3.5,B+,1,0.7143,0.6
14949,정보보호학과,2019,11,전공,사이버테러대응기술,3.5,B+,1,0.7143,0.5
14950,정보보호학과,2019,11,전공,전공영어1,2.5,C+,1,0.4286,0.0
14951,정보보호학과,2020,11,전공,시스템프로그래밍,4.5,A+,1,1.0,1.0
14952,정보보호학과,2020,11,전공,운영체제보안,3.5,B+,1,0.7143,0.6
14953,정보보호학과,2020,11,전공,인터넷보안,3.0,B0,1,0.5714,0.4
14954,정보보호학과,2022,11,전공,웹서비스보안,4.5,A+,1,1.0,1.0
14955,정보보호학과,2022,11,전공,전공영어응용,4.5,A+,1,1.0,1.0
14956,정보보호학과,2022,11,전공,침입차단및탐지,4.5,A+,1,1.0,1.0
14957,정보보호학과,2022,11,전공,파이썬프로그래밍,4.5,A+,1,1.0,1.0
14958,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,4.0,A0,1,0.8571,0.8
14959,정보보호학과,2020,11,전공,어셈블리언어,3.5,B+,1,0.7143,0.7143
14960,정보보호학과,2020,11,전공,자료구조,4.5,A+,1,1.0,1.0
14961,정보보호학과,2020,11,전공,정수론,4.0,A0,1,0.8571,0.8571
14962,정보보호학과,2020,21,전공,데이터베이스보안,3.5,B+,1,0.7143,0.6
14963,정보보호학과,2020,21,전공,윈도우프로그래밍,3.5,B+,1,0.7143,0.3333
14964,정보보호학과,2021,11,전공,네트워크프로그래밍,3.5,B+,1,0.7143,0.3333
14965,정보보호학과,2021,11,전공,사이버테러대응기술,3.5,B+,1,0.7143,0.5
14966,정보보호학과,2021,11,전공,시스템프로그래밍,3.0,B0,1,0.5714,0.4
14967,정보보호학과,2021,11,전공,운영체제보안,3.5,B+,1,0.7143,0.6
14968,정보보호학과,2021,11,전공,인터넷보안,3.0,B0,1,0.5714,0.4
14969,정보보호학과,2021,11,전공,전공영어1,3.5,B+,1,0.7143,0.5
14970,정보보호학과,2021,21,전공,금융보안,3.5,B+,1,0.7143,0.3333
14971,정보보호학과,2021,21,전공,악성코드분석,3.0,B0,1,0.5714,0.25
14972,정보보호학과,2021,21,전공,임베디드융합보안,3.5,B+,1,0.7143,0.5
14973,정보보호학과,2021,21,전공,정보이론,3.0,B0,1,0.5714,0.5
14974,정보보호학과,2021,21,전공,제어시스템보안,4.0,A0,1,0.8571,0.75
14975,정보보호학과,2022,11,전공,웹서비스보안,3.5,B+,1,0.7143,0.6667
14976,정보보호학과,2022,21,전공,전공영어기초,3.5,B+,1,0.7143,0.5
14977,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,3.5,B+,1,0.7143,0.6
14978,정보보호학과,2020,11,전공,시스템프로그래밍,4.5,A+,1,1.0,1.0
14979,정보보호학과,2020,11,전공,어셈블리언어,3.5,B+,1,0.7143,0.7143
14980,정보보호학과,2020,11,전공,자료구조,4.5,A+,1,1.0,1.0
14981,정보보호학과,2020,11,전공,정수론,3.5,B+,1,0.7143,0.7143
14982,정보보호학과,2020,21,전공,데이터베이스보안,4.5,A+,1,1.0,1.0
14983,정보보호학과,2020,21,전공,윈도우프로그래밍,3.5,B+,1,0.7143,0.3333
14984,정보보호학과,2020,21,전공,컴퓨터네트워크,4.5,A+,1,1.0,1.0
14985,정보보호학과,2021,11,전공,네트워크프로그래밍,4.5,A+,1,1.0,1.0
14986,정보보호학과,2021,11,전공,운영체제보안,4.5,A+,1,1.0,1.0
14987,정보보호학과,2021,11,전공,인터넷보안,3.5,B+,1,0.7143,0.6
14988,정보보호학과,2021,11,전공,전공영어1,3.5,B+,1,0.7143,0.5
14989,정보보호학과,2021,21,전공,금융보안,4.5,A+,1,1.0,1.0
14990,정보보호학과,2021,21,전공,전공영어기초,4.0,A0,1,0.8571,0.75
14991,정보보호학과,2021,21,전공,정보이론,3.0,B0,1,0.5714,0.5
14992,정보보호학과,2021,21,전공,제어시스템보안,3.5,B+,1,0.7143,0.5
14993,정보보호학과,2022,11,전공,침입차단및탐지,4.5,A+,1,1.0,1.0
14994,정보보호학과,2022,11,전공,컨텐츠보안,4.5,A+,1,1.0,1.0
14995,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,4.0,A0,1,0.8571,0.8
14996,정보보호학과,2020,11,전공,객체지향프로그래밍1,3.5,B+,1,0.7143,0.6
14997,정보보호학과,2020,11,전공,어셈블리언어,2.5,C+,1,0.4286,0.4286
14998,정보보호학과,2020,11,전공,자료구조,3.5,B+,1,0.7143,0.6
14999,정보보호학과,2020,11,전공,정수론,4.0,A0,1,0.8571,0.8571
15000,정보보호학과,2020,21,전공,데이터베이스보안,4.5,A+,1,1.0,1.0
15001,정보보호학과,2020,21,전공,윈도우프로그래밍,3.5,B+,1,0.7143,0.3333
15002,정보보호학과,2020,21,전공,컴퓨터네트워크,3.5,B+,1,0.7143,0.6
15003,정보보호학과,2021,11,전공,네트워크프로그래밍,4.5,A+,1,1.0,1.0
15004,정보보호학과,2021,11,전공,운영체제보안,3.5,B+,1,0.7143,0.6
15005,정보보호학과,2021,11,전공,인터넷보안,3.5,B+,1,0.7143,0.6
15006,정보보호학과,2021,11,전공,전공영어1,3.5,B+,1,0.7143,0.5
15007,정보보호학과,2021,21,전공,악성코드분석,4.0,A0,1,0.8571,0.75
15008,정보보호학과,2021,21,전공,전공영어기초,3.5,B+,1,0.7143,0.5
15009,정보보호학과,2021,21,전공,정보이론,4.0,A0,1,0.8571,0.8333
15010,정보보호학과,2021,21,전공,제어시스템보안,4.0,A0,1,0.8571,0.75
15011,정보보호학과,2022,11,전공,웹서비스보안,3.0,B0,1,0.5714,0.5
15012,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,3.0,B0,0,0.5714,0.4
15013,정보보호학과,2020,11,전공,객체지향프로그래밍1,4.5,A+,0,1.0,1.0
15014,정보보호학과,2020,11,전공,어셈블리언어,3.5,B+,0,0.7143,0.7143
15015,정보보호학과,2020,11,전공,자료구조,4.5,A+,0,1.0,1.0
15016,정보보호학과,2020,11,전공,정수론,4.5,A+,0,1.0,1.0
15017,정보보호학과,2020,21,전공,객체지향프로그래밍2,4.0,A0,0,0.8571,0.8571
15018,정보보호학과,2020,21,전공,데이터베이스보안,4.5,A+,0,1.0,1.0
15019,정보보호학과,2020,21,전공,컴퓨터네트워크,4.5,A+,0,1.0,1.0
15020,정보보호학과,2021,11,전공,네트워크프로그래밍,4.5,A+,0,1.0,1.0
15021,정보보호학과,2021,11,전공,시스템프로그래밍,4.5,A+,0,1.0,1.0
15022,정보보호학과,2021,11,전공,운영체제보안,3.5,B+,0,0.7143,0.6
15023,정보보호학과,2021,11,전공,인터넷보안,4.5,A+,0,1.0,1.0
15024,정보보호학과,2021,11,전공,전공영어1,4.5,A+,0,1.0,1.0
15025,정보보호학과,2021,21,전공,전공영어기초,4.5,A+,0,1.0,1.0
15026,정보보호학과,2021,21,전공,정보이론,4.5,A+,0,1.0,1.0
15027,정보보호학과,2021,21,전공,제어시스템보안,4.5,A+,0,1.0,1.0
15028,정보보호학과,2022,11,전공,웹서비스보안,3.0,B0,0,0.5714,0.5
15029,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,4.5,A+,1,1.0,1.0
15030,정보보호학과,2020,11,전공,정수론,3.5,B+,1,0.7143,0.7143
15031,정보보호학과,2020,11,전공,객체지향프로그래밍1,4.5,A+,1,1.0,1.0
15032,정보보호학과,2020,11,전공,시스템프로그래밍,3.5,B+,1,0.7143,0.6
15033,정보보호학과,2020,11,전공,자료구조,4.5,A+,1,1.0,1.0
15034,정보보호학과,2020,21,전공,객체지향프로그래밍2,4.5,A+,1,1.0,1.0
15035,정보보호학과,2020,21,전공,데이터베이스보안,3.5,B+,1,0.7143,0.6
15036,정보보호학과,2020,21,전공,컴퓨터네트워크,4.5,A+,1,1.0,1.0
15037,정보보호학과,2021,11,전공,네트워크프로그래밍,4.5,A+,1,1.0,1.0
15038,정보보호학과,2021,11,전공,운영체제보안,4.0,A0,1,0.8571,0.8
15039,정보보호학과,2021,11,전공,인터넷보안,3.5,B+,1,0.7143,0.6
15040,정보보호학과,2021,11,전공,전공영어1,4.5,A+,1,1.0,1.0
15041,정보보호학과,2021,21,전공,악성코드분석,4.0,A0,1,0.8571,0.75
15042,정보보호학과,2021,21,전공,전공영어기초,4.5,A+,1,1.0,1.0
15043,정보보호학과,2021,21,전공,정보이론,4.0,A0,1,0.8571,0.8333
15044,정보보호학과,2021,21,전공,제어시스템보안,4.5,A+,1,1.0,1.0
15045,정보보호학과,2022,11,전공,웹서비스보안,4.0,A0,1,0.8571,0.8333
15046,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,2.5,C+,1,0.4286,0.2
15047,정보보호학과,2018,11,전공,시스템프로그래밍,3.0,B0,1,0.5714,0.4
15048,정보보호학과,2018,11,전공,자료구조,3.5,B+,1,0.7143,0.6
15049,정보보호학과,2018,11,전공,정수론,3.5,B+,1,0.7143,0.7143
15050,정보보호학과,2020,21,전공,객체지향프로그래밍2,4.0,A0,1,0.8571,0.8571
15051,정보보호학과,2020,21,전공,윈도우프로그래밍,3.5,B+,1,0.7143,0.3333
15052,정보보호학과,2020,21,전공,컴퓨터네트워크,3.5,B+,1,0.7143,0.6
15053,정보보호학과,2021,11,전공,네트워크프로그래밍,4.5,A+,1,1.0,1.0
15054,정보보호학과,2021,11,전공,어셈블리언어,4.5,A+,1,1.0,1.0
15055,정보보호학과,2021,11,전공,운영체제보안,4.0,A0,1,0.8571,0.8
15056,정보보호학과,2021,11,전공,인터넷보안,3.5,B+,1,0.7143,0.6
15057,정보보호학과,2021,11,전공,전공영어1,3.0,B0,1,0.5714,0.25
15058,정보보호학과,2021,21,전공,악성코드분석,4.0,A0,1,0.8571,0.75
15059,정보보호학과,2021,21,전공,전공영어기초,4.0,A0,1,0.8571,0.75
15060,정보보호학과,2021,21,전공,제어시스템보안,4.0,A0,1,0.8571,0.75
15061,정보보호학과,2022,11,전공,기업가정신,4.0,A0,1,0.8571,0.6667
15062,정보보호학과,2022,11,전공,웹서비스보안,3.5,B+,1,0.7143,0.6667
15063,정보보호학과,2022,11,전공,침입차단및탐지,3.5,B+,1,0.7143,0.0
15064,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,3.0,B0,1,0.5714,0.4
15065,정보보호학과,2020,11,전공,객체지향프로그래밍1,4.0,A0,1,0.8571,0.8
15066,정보보호학과,2020,11,전공,어셈블리언어,3.5,B+,1,0.7143,0.7143
15067,정보보호학과,2020,11,전공,자료구조,3.5,B+,1,0.7143,0.6
15068,정보보호학과,2020,11,전공,정수론,4.0,A0,1,0.8571,0.8571
15069,정보보호학과,2020,21,전공,객체지향프로그래밍2,4.0,A0,1,0.8571,0.8571
15070,정보보호학과,2020,21,전공,데이터베이스보안,3.5,B+,1,0.7143,0.6
15071,정보보호학과,2020,21,전공,컴퓨터네트워크,4.5,A+,1,1.0,1.0
15072,정보보호학과,2021,11,전공,네트워크프로그래밍,4.5,A+,1,1.0,1.0
15073,정보보호학과,2021,11,전공,시스템프로그래밍,4.0,A0,1,0.8571,0.8
15074,정보보호학과,2021,11,전공,운영체제보안,3.5,B+,1,0.7143,0.6
15075,정보보호학과,2021,11,전공,인터넷보안,3.5,B+,1,0.7143,0.6
15076,정보보호학과,2021,11,전공,전공영어1,3.0,B0,1,0.5714,0.25
15077,정보보호학과,2021,21,전공,윈도우프로그래밍,3.5,B+,1,0.7143,0.3333
15078,정보보호학과,2021,21,전공,전공영어기초,3.5,B+,1,0.7143,0.5
15079,정보보호학과,2021,21,전공,정보이론,4.5,A+,1,1.0,1.0
15080,정보보호학과,2021,21,전공,제어시스템보안,3.5,B+,1,0.7143,0.5
15081,정보보호학과,2017,21,전공,논리회로및컴퓨터구조,4.0,A0,1,0.8571,0.8
